//X Y Z Scalar_field Scalar_field_#2 Scalar_field_#3
11.954100 -1.687600 2254.198975 1578.0000 826.0000 1242.0000
11.922100 -1.667900 2254.197021 1578.0000 830.0000 1348.0000
11.862400 -1.736700 2254.249023 1578.0000 833.0000 1186.0000
11.836700 -1.773000 2254.275146 1578.0000 834.0000 1265.0000
11.867100 -1.679200 2254.217529 1578.0000 835.0000 1360.0000
11.859900 -1.672200 2254.215820 1578.0000 836.0000 1309.0000
11.848400 -1.675300 2254.220459 1578.0000 837.0000 1323.0000
11.831900 -1.689400 2254.232422 1578.0000 838.0000 1290.0000
11.954600 -1.614800 2254.147705 1579.0000 829.0000 1290.0000
11.924400 -1.661600 2254.180420 1579.0000 830.0000 1345.0000
11.888700 -1.651400 2254.184326 1579.0000 834.0000 1317.0000
11.871500 -1.668200 2254.197998 1579.0000 835.0000 1339.0000
11.859500 -1.672300 2254.203125 1579.0000 836.0000 1325.0000
11.847900 -1.675600 2254.208008 1579.0000 837.0000 1343.0000
11.831400 -1.689600 2254.219727 1579.0000 838.0000 1258.0000
11.724500 -1.911400 2254.364990 1579.0000 839.0000 1257.0000
11.949100 -1.649900 2254.155029 1580.0000 828.0000 1348.0000
11.946300 -1.633500 2254.147217 1580.0000 829.0000 1352.0000
11.878700 -1.767300 2254.235352 1580.0000 830.0000 1208.0000
11.867100 -1.747100 2254.227783 1580.0000 832.0000 1268.0000
11.902400 -1.641900 2254.163086 1580.0000 833.0000 1338.0000
11.885500 -1.657900 2254.175781 1580.0000 834.0000 1331.0000
11.870300 -1.670100 2254.186279 1580.0000 835.0000 1429.0000
11.859500 -1.671400 2254.189941 1580.0000 836.0000 1366.0000
11.846900 -1.676900 2254.196289 1580.0000 837.0000 1409.0000
11.830300 -1.691200 2254.208008 1580.0000 838.0000 1264.0000
11.717200 -1.927300 2254.362305 1580.0000 839.0000 1385.0000
11.964100 -1.661400 2254.144287 1581.0000 826.0000 1224.0000
11.918100 -1.746000 2254.200928 1581.0000 827.0000 1183.0000
11.916900 -1.630100 2254.140381 1581.0000 832.0000 1290.0000
11.899200 -1.648500 2254.154785 1581.0000 833.0000 1359.0000
11.881300 -1.666700 2254.168945 1581.0000 834.0000 1349.0000
11.870100 -1.669500 2254.173340 1581.0000 835.0000 1381.0000
11.858200 -1.673500 2254.178711 1581.0000 836.0000 1468.0000
11.846700 -1.676400 2254.183105 1581.0000 837.0000 1272.0000
11.827900 -1.695900 2254.198486 1581.0000 838.0000 1215.0000
11.715100 -1.931300 2254.351807 1581.0000 839.0000 1294.0000
12.086500 -1.898100 2254.225098 1582.0000 804.0000 1227.0000
12.060600 -1.862200 2254.212646 1582.0000 808.0000 1171.0000
11.948700 -1.719500 2254.166260 1582.0000 825.0000 1210.0000
11.911900 -1.783400 2254.209473 1582.0000 826.0000 1226.0000
11.912100 -1.759400 2254.196777 1582.0000 827.0000 1252.0000
11.911900 -1.735400 2254.184082 1582.0000 828.0000 1278.0000
11.918500 -1.648800 2254.136963 1582.0000 831.0000 1351.0000
11.905600 -1.655600 2254.144043 1582.0000 832.0000 1383.0000
11.895700 -1.655800 2254.146729 1582.0000 833.0000 1385.0000
11.881400 -1.665700 2254.155762 1582.0000 834.0000 1320.0000
11.869400 -1.670500 2254.161377 1582.0000 835.0000 1358.0000
11.857000 -1.675400 2254.167236 1582.0000 836.0000 1441.0000
11.847100 -1.674600 2254.169434 1582.0000 837.0000 1281.0000
11.827000 -1.697000 2254.186279 1582.0000 838.0000 1227.0000
12.062500 -1.856700 2254.196289 1583.0000 808.0000 1199.0000
12.050100 -1.622600 2254.076416 1583.0000 819.0000 1132.0000
11.890000 -1.856800 2254.240967 1583.0000 825.0000 1106.0000
11.947500 -1.698700 2254.142822 1583.0000 826.0000 1205.0000
11.931800 -1.640800 2254.116699 1583.0000 830.0000 1361.0000
11.917600 -1.650200 2254.125244 1583.0000 831.0000 1362.0000
11.912200 -1.639300 2254.121094 1583.0000 832.0000 1361.0000
11.891400 -1.664900 2254.139893 1583.0000 833.0000 1413.0000
11.880900 -1.665900 2254.143311 1583.0000 834.0000 1325.0000
11.868100 -1.672600 2254.149902 1583.0000 835.0000 1384.0000
11.857200 -1.674000 2254.153809 1583.0000 836.0000 1371.0000
11.846500 -1.675200 2254.156982 1583.0000 837.0000 1257.0000
11.827600 -1.694800 2254.172363 1583.0000 838.0000 1232.0000
11.945800 -1.772100 2254.169189 1584.0000 823.0000 1048.0000
11.997500 -1.626200 2254.079102 1584.0000 824.0000 1063.0000
11.906200 -1.817900 2254.203369 1584.0000 825.0000 1194.0000
11.947300 -1.627500 2254.093018 1584.0000 829.0000 1329.0000
11.934000 -1.634700 2254.100098 1584.0000 830.0000 1331.0000
11.921000 -1.641400 2254.107178 1584.0000 831.0000 1343.0000
11.908200 -1.647800 2254.113770 1584.0000 832.0000 1325.0000
11.890000 -1.667200 2254.128662 1584.0000 833.0000 1418.0000
11.878200 -1.671400 2254.134033 1584.0000 834.0000 1361.0000
11.868200 -1.671300 2254.136719 1584.0000 835.0000 1331.0000
11.857100 -1.673300 2254.140625 1584.0000 836.0000 1386.0000
11.844700 -1.678500 2254.146484 1584.0000 837.0000 1288.0000
12.072100 -1.880000 2254.180664 1585.0000 806.0000 1242.0000
11.940700 -1.783300 2254.163574 1585.0000 823.0000 1072.0000
11.904300 -1.821300 2254.192871 1585.0000 825.0000 1265.0000
11.952000 -1.638800 2254.084961 1585.0000 828.0000 1339.0000
11.937600 -1.649400 2254.094238 1585.0000 829.0000 1404.0000
11.925800 -1.652800 2254.099121 1585.0000 830.0000 1417.0000
11.913600 -1.657800 2254.104980 1585.0000 831.0000 1358.0000
11.898200 -1.670300 2254.115479 1585.0000 832.0000 1360.0000
11.888100 -1.670600 2254.118408 1585.0000 833.0000 1402.0000
11.878200 -1.670500 2254.120850 1585.0000 834.0000 1391.0000
11.867900 -1.671300 2254.124023 1585.0000 835.0000 1375.0000
11.857300 -1.672000 2254.127197 1585.0000 836.0000 1325.0000
11.844400 -1.678300 2254.133789 1585.0000 837.0000 1268.0000
11.777800 -1.683100 2254.153809 1585.0000 843.0000 520.0000
12.066600 -1.892500 2254.175781 1586.0000 806.0000 1171.0000
12.058200 -1.888400 2254.175781 1586.0000 807.0000 1204.0000
11.987500 -1.744600 2254.118408 1586.0000 820.0000 1127.0000
11.960700 -1.759700 2254.133301 1586.0000 822.0000 1010.0000
11.908100 -1.859500 2254.199219 1586.0000 823.0000 1331.0000
11.975700 -1.652200 2254.073242 1586.0000 825.0000 1203.0000
11.956700 -1.650800 2254.077393 1586.0000 827.0000 1300.0000
11.934500 -1.678800 2254.097900 1586.0000 828.0000 1361.0000
11.921300 -1.686600 2254.105225 1586.0000 829.0000 1431.0000
11.912800 -1.682300 2254.105225 1586.0000 830.0000 1422.0000
11.907200 -1.671800 2254.101318 1586.0000 831.0000 1346.0000
11.896700 -1.672900 2254.104492 1586.0000 832.0000 1378.0000
11.888700 -1.668500 2254.104492 1586.0000 833.0000 1360.0000
11.879100 -1.667400 2254.106201 1586.0000 834.0000 1338.0000
11.867700 -1.670800 2254.111084 1586.0000 835.0000 1391.0000
11.857800 -1.670000 2254.113281 1586.0000 836.0000 1320.0000
11.843300 -1.680000 2254.122314 1586.0000 837.0000 1321.0000
12.072400 -1.804800 2254.115479 1587.0000 809.0000 1192.0000
12.027300 -1.649200 2254.045654 1587.0000 820.0000 1083.0000
11.922900 -1.848200 2254.176514 1587.0000 822.0000 901.0000
11.999300 -1.643000 2254.049561 1587.0000 823.0000 1101.0000
11.993600 -1.609200 2254.033447 1587.0000 825.0000 1295.0000
11.959300 -1.667400 2254.072754 1587.0000 826.0000 1257.0000
11.936200 -1.698100 2254.094727 1587.0000 827.0000 1282.0000
11.930300 -1.687800 2254.090820 1587.0000 828.0000 1350.0000
11.921100 -1.686100 2254.092285 1587.0000 829.0000 1323.0000
11.912600 -1.681900 2254.092285 1587.0000 830.0000 1390.0000
11.905000 -1.675900 2254.091309 1587.0000 831.0000 1377.0000
11.896700 -1.672000 2254.091309 1587.0000 832.0000 1380.0000
11.888100 -1.669100 2254.092041 1587.0000 833.0000 1417.0000
11.878100 -1.668900 2254.094727 1587.0000 834.0000 1319.0000
11.867900 -1.669400 2254.097656 1587.0000 835.0000 1376.0000
11.857300 -1.670300 2254.100830 1587.0000 836.0000 1341.0000
11.996900 -1.720400 2254.077881 1588.0000 820.0000 943.0000
11.995000 -1.628700 2254.030762 1588.0000 824.0000 1213.0000
11.935300 -1.745600 2254.106934 1588.0000 825.0000 1286.0000
11.935700 -1.722100 2254.094727 1588.0000 826.0000 1267.0000
11.931900 -1.707400 2254.087891 1588.0000 827.0000 1271.0000
11.926600 -1.695800 2254.083252 1588.0000 828.0000 1382.0000
11.920200 -1.687400 2254.080566 1588.0000 829.0000 1324.0000
11.913000 -1.680000 2254.078613 1588.0000 830.0000 1366.0000
11.903500 -1.678600 2254.080322 1588.0000 831.0000 1411.0000
11.895900 -1.673000 2254.079590 1588.0000 832.0000 1350.0000
11.886800 -1.671000 2254.080811 1588.0000 833.0000 1380.0000
11.877400 -1.669600 2254.082520 1588.0000 834.0000 1358.0000
11.867800 -1.668700 2254.084717 1588.0000 835.0000 1333.0000
11.855700 -1.673100 2254.090088 1588.0000 836.0000 1361.0000
12.020800 -1.662800 2254.029297 1589.0000 820.0000 932.0000
11.995500 -1.699600 2254.054932 1589.0000 821.0000 747.0000
11.878000 -1.903900 2254.191406 1589.0000 824.0000 785.0000
11.910100 -1.804100 2254.131348 1589.0000 825.0000 1282.0000
11.931100 -1.732000 2254.088379 1589.0000 826.0000 1279.0000
11.930500 -1.709800 2254.076904 1589.0000 827.0000 1262.0000
11.925300 -1.697800 2254.072021 1589.0000 828.0000 1408.0000
11.919200 -1.688700 2254.068848 1589.0000 829.0000 1325.0000
11.912900 -1.679400 2254.065674 1589.0000 830.0000 1348.0000
11.903500 -1.677600 2254.067139 1589.0000 831.0000 1398.0000
11.894500 -1.675400 2254.068359 1589.0000 832.0000 1396.0000
11.886300 -1.671300 2254.068359 1589.0000 833.0000 1352.0000
11.877500 -1.668500 2254.069092 1589.0000 834.0000 1335.0000
11.867400 -1.668900 2254.072021 1589.0000 835.0000 1357.0000
11.855200 -1.673200 2254.077393 1589.0000 836.0000 1310.0000
11.805100 -1.741500 2254.126221 1589.0000 838.0000 1182.0000
11.812100 -1.700700 2254.103027 1589.0000 839.0000 743.0000
12.004300 -1.701200 2254.040771 1590.0000 820.0000 955.0000
11.982000 -1.705600 2254.048828 1590.0000 822.0000 1221.0000
11.897500 -1.832800 2254.136719 1590.0000 825.0000 1240.0000
11.929600 -1.734700 2254.077393 1590.0000 826.0000 1283.0000
11.929000 -1.712300 2254.065918 1590.0000 827.0000 1292.0000
11.924700 -1.698400 2254.059814 1590.0000 828.0000 1307.0000
11.918300 -1.690000 2254.057129 1590.0000 829.0000 1329.0000
11.912500 -1.679500 2254.053223 1590.0000 830.0000 1356.0000
11.903700 -1.676400 2254.053955 1590.0000 831.0000 1352.0000
11.894300 -1.674800 2254.055420 1590.0000 832.0000 1450.0000
11.886400 -1.670200 2254.055176 1590.0000 833.0000 1336.0000
11.877800 -1.666900 2254.055664 1590.0000 834.0000 1320.0000
11.866700 -1.669400 2254.059814 1590.0000 835.0000 1386.0000
11.853600 -1.676200 2254.066895 1590.0000 836.0000 1371.0000
11.823800 -1.697400 2254.085693 1590.0000 838.0000 1271.0000
11.819900 -1.681800 2254.078613 1590.0000 839.0000 851.0000
11.950900 -1.706200 2254.044434 1591.0000 825.0000 877.0000
11.930400 -1.731900 2254.062988 1591.0000 826.0000 1257.0000
11.928600 -1.712500 2254.053467 1591.0000 827.0000 1311.0000
11.924300 -1.698400 2254.047363 1591.0000 828.0000 1309.0000
11.918300 -1.689100 2254.043945 1591.0000 829.0000 1375.0000
11.912500 -1.678600 2254.040039 1591.0000 830.0000 1300.0000
11.903700 -1.675400 2254.040771 1591.0000 831.0000 1376.0000
11.894700 -1.673000 2254.041748 1591.0000 832.0000 1424.0000
11.885600 -1.671300 2254.043213 1591.0000 833.0000 1408.0000
11.877600 -1.666600 2254.042969 1591.0000 834.0000 1368.0000
11.844100 -1.697200 2254.067383 1591.0000 836.0000 1275.0000
11.776300 -1.806100 2254.141602 1591.0000 838.0000 1177.0000
11.833000 -1.650800 2254.046387 1591.0000 839.0000 776.0000
11.930800 -1.730000 2254.049316 1592.0000 826.0000 1282.0000
11.928100 -1.712800 2254.041016 1592.0000 827.0000 1318.0000
11.923500 -1.699400 2254.035400 1592.0000 828.0000 1309.0000
11.917800 -1.689500 2254.031738 1592.0000 829.0000 1379.0000
11.912300 -1.678200 2254.027100 1592.0000 830.0000 1327.0000
11.904100 -1.673600 2254.027100 1592.0000 831.0000 1390.0000
11.894700 -1.672100 2254.028809 1592.0000 832.0000 1407.0000
11.885100 -1.671600 2254.031006 1592.0000 833.0000 1419.0000
11.876300 -1.668700 2254.031738 1592.0000 834.0000 1401.0000
11.930200 -1.730600 2254.037109 1593.0000 826.0000 1284.0000
11.927000 -1.714500 2254.029785 1593.0000 827.0000 1322.0000
11.923000 -1.699800 2254.022949 1593.0000 828.0000 1325.0000
11.916900 -1.690600 2254.020020 1593.0000 829.0000 1446.0000
11.911800 -1.678400 2254.014893 1593.0000 830.0000 1336.0000
11.904100 -1.672700 2254.013916 1593.0000 831.0000 1332.0000
11.894600 -1.671700 2254.015869 1593.0000 832.0000 1376.0000
11.885600 -1.669500 2254.017090 1593.0000 833.0000 1387.0000
11.875700 -1.669100 2254.019287 1593.0000 834.0000 1407.0000
11.866600 -1.667000 2254.020752 1593.0000 835.0000 1323.0000
11.934500 -1.742200 2254.029297 1594.0000 825.0000 1055.0000
11.929400 -1.731600 2254.025146 1594.0000 826.0000 1311.0000
11.925400 -1.717400 2254.018799 1594.0000 827.0000 1300.0000
11.922300 -1.700400 2254.010986 1594.0000 828.0000 1309.0000
11.916000 -1.691900 2254.008057 1594.0000 829.0000 1401.0000
11.910700 -1.680200 2254.003418 1594.0000 830.0000 1351.0000
11.902500 -1.675700 2254.003418 1594.0000 831.0000 1377.0000
11.893700 -1.672800 2254.003906 1594.0000 832.0000 1408.0000
11.885400 -1.669000 2254.004150 1594.0000 833.0000 1352.0000
11.876000 -1.667700 2254.006104 1594.0000 834.0000 1417.0000
11.865400 -1.669000 2254.009521 1594.0000 835.0000 1342.0000
11.921000 -1.773100 2254.036133 1595.0000 825.0000 884.0000
11.929100 -1.731400 2254.012451 1595.0000 826.0000 1278.0000
11.924100 -1.719400 2254.007568 1595.0000 827.0000 1297.0000
11.921500 -1.701300 2253.999023 1595.0000 828.0000 1302.0000
11.915100 -1.693200 2253.996338 1595.0000 829.0000 1360.0000
11.910300 -1.680300 2253.990967 1595.0000 830.0000 1368.0000
11.900900 -1.678400 2253.992432 1595.0000 831.0000 1414.0000
11.892700 -1.674200 2253.992432 1595.0000 832.0000 1429.0000
11.885100 -1.668800 2253.991699 1595.0000 833.0000 1386.0000
11.875800 -1.667200 2253.993164 1595.0000 834.0000 1414.0000
11.864800 -1.669500 2253.997314 1595.0000 835.0000 1415.0000
11.929400 -1.752300 2254.010498 1596.0000 825.0000 1044.0000
11.928900 -1.730900 2253.999756 1596.0000 826.0000 1301.0000
11.924900 -1.716700 2253.993408 1596.0000 827.0000 1303.0000
11.920700 -1.702300 2253.987061 1596.0000 828.0000 1343.0000
11.915100 -1.692300 2253.983398 1596.0000 829.0000 1401.0000
11.909500 -1.681300 2253.979004 1596.0000 830.0000 1365.0000
11.901000 -1.677300 2253.979248 1596.0000 831.0000 1342.0000
11.892500 -1.673900 2253.979736 1596.0000 832.0000 1384.0000
11.885000 -1.668100 2253.978760 1596.0000 833.0000 1401.0000
11.875100 -1.667900 2253.981201 1596.0000 834.0000 1454.0000
11.865000 -1.668200 2253.983887 1596.0000 835.0000 1361.0000
11.955500 -1.882200 2254.058105 1597.0000 817.0000 1293.0000
11.956600 -1.687500 2253.957520 1597.0000 825.0000 1094.0000
11.928300 -1.731400 2253.987549 1597.0000 826.0000 1281.0000
11.925100 -1.715400 2253.979980 1597.0000 827.0000 1325.0000
11.921100 -1.700600 2253.973389 1597.0000 828.0000 1293.0000
11.915400 -1.690600 2253.969727 1597.0000 829.0000 1328.0000
11.908100 -1.683700 2253.968018 1597.0000 830.0000 1419.0000
11.899700 -1.679500 2253.968018 1597.0000 831.0000 1404.0000
11.892300 -1.673300 2253.966797 1597.0000 832.0000 1333.0000
11.883800 -1.670100 2253.967285 1597.0000 833.0000 1364.0000
11.875100 -1.667100 2253.968018 1597.0000 834.0000 1382.0000
11.865700 -1.665700 2253.969727 1597.0000 835.0000 1337.0000
11.961200 -1.867500 2254.036621 1598.0000 817.0000 1332.0000
11.934400 -1.716300 2253.965576 1598.0000 826.0000 1271.0000
11.924400 -1.716000 2253.968018 1598.0000 827.0000 1323.0000
11.921800 -1.698100 2253.959473 1598.0000 828.0000 1318.0000
11.915300 -1.690000 2253.956787 1598.0000 829.0000 1311.0000
11.908300 -1.682400 2253.954834 1598.0000 830.0000 1348.0000
11.899500 -1.679200 2253.955322 1598.0000 831.0000 1441.0000
11.892100 -1.673000 2253.954102 1598.0000 832.0000 1352.0000
11.882700 -1.671900 2253.956055 1598.0000 833.0000 1374.0000
11.874700 -1.667100 2253.955566 1598.0000 834.0000 1348.0000
11.864100 -1.668600 2253.958984 1598.0000 835.0000 1410.0000
11.849900 -1.654000 2253.955322 1598.0000 837.0000 907.0000
11.946300 -1.687300 2253.935059 1599.0000 826.0000 1257.0000
11.924900 -1.714000 2253.954102 1599.0000 827.0000 1285.0000
11.921000 -1.699200 2253.947510 1599.0000 828.0000 1364.0000
11.914000 -1.692000 2253.945801 1599.0000 829.0000 1348.0000
11.907700 -1.682800 2253.942627 1599.0000 830.0000 1342.0000
11.899800 -1.677400 2253.941895 1599.0000 831.0000 1420.0000
11.891300 -1.673900 2253.942139 1599.0000 832.0000 1479.0000
11.882300 -1.671800 2253.943604 1599.0000 833.0000 1365.0000
11.874300 -1.667200 2253.943115 1599.0000 834.0000 1352.0000
11.858400 -1.680700 2253.954102 1599.0000 835.0000 1317.0000
11.973100 -1.623500 2253.882813 1600.0000 826.0000 1231.0000
11.927900 -1.706100 2253.936768 1600.0000 827.0000 1321.0000
11.919800 -1.701100 2253.936279 1600.0000 828.0000 1358.0000
11.913100 -1.693400 2253.934082 1600.0000 829.0000 1371.0000
11.906900 -1.683700 2253.930664 1600.0000 830.0000 1323.0000
11.899600 -1.677000 2253.929199 1600.0000 831.0000 1355.0000
11.890800 -1.674200 2253.929932 1600.0000 832.0000 1470.0000
11.882300 -1.670900 2253.930420 1600.0000 833.0000 1359.0000
11.873300 -1.668600 2253.931641 1600.0000 834.0000 1331.0000
11.841000 -1.672900 2253.942139 1600.0000 837.0000 1326.0000
11.841500 -1.647700 2253.929199 1600.0000 838.0000 1273.0000
11.942700 -1.861900 2254.000244 1601.0000 819.0000 1093.0000
11.955400 -1.640700 2253.883789 1601.0000 827.0000 1238.0000
11.919200 -1.701400 2253.924072 1601.0000 828.0000 1322.0000
11.913100 -1.692500 2253.920898 1601.0000 829.0000 1382.0000
11.906300 -1.684300 2253.918457 1601.0000 830.0000 1353.0000
11.898800 -1.678100 2253.917236 1601.0000 831.0000 1327.0000
11.890900 -1.673100 2253.916748 1601.0000 832.0000 1408.0000
11.881300 -1.672400 2253.918945 1601.0000 833.0000 1441.0000
11.872200 -1.670200 2253.920166 1601.0000 834.0000 1314.0000
11.838700 -1.677400 2253.932373 1601.0000 837.0000 1391.0000
11.822400 -1.690900 2253.943604 1601.0000 838.0000 1267.0000
11.936500 -1.660200 2253.885986 1602.0000 828.0000 1269.0000
11.912900 -1.692100 2253.908203 1602.0000 829.0000 1378.0000
11.905600 -1.685000 2253.906494 1602.0000 830.0000 1361.0000
11.897000 -1.681400 2253.906982 1602.0000 831.0000 1331.0000
11.889600 -1.675400 2253.905762 1602.0000 832.0000 1480.0000
11.880400 -1.673600 2253.907227 1602.0000 833.0000 1451.0000
11.806900 -1.773600 2253.977051 1602.0000 836.0000 1250.0000
11.837200 -1.680000 2253.921631 1602.0000 837.0000 1407.0000
11.821900 -1.691300 2253.931152 1602.0000 838.0000 1259.0000
11.831000 -1.646000 2253.906006 1602.0000 839.0000 864.0000
12.005500 -1.614200 2253.832520 1603.0000 823.0000 1252.0000
11.961300 -1.601200 2253.837158 1603.0000 828.0000 1274.0000
11.917000 -1.681500 2253.889404 1603.0000 829.0000 1356.0000
11.905100 -1.685400 2253.894287 1603.0000 830.0000 1376.0000
11.879500 -1.721300 2253.919189 1603.0000 831.0000 1325.0000
11.886900 -1.680700 2253.896484 1603.0000 832.0000 1395.0000
11.880300 -1.673000 2253.894287 1603.0000 833.0000 1408.0000
11.830800 -1.764500 2253.953613 1603.0000 834.0000 958.0000
11.850200 -1.672600 2253.901855 1603.0000 836.0000 1304.0000
11.837700 -1.677900 2253.907715 1603.0000 837.0000 1316.0000
11.821000 -1.692500 2253.919434 1603.0000 838.0000 1253.0000
11.836400 -1.632600 2253.885010 1603.0000 839.0000 793.0000
11.989500 -1.651200 2253.843018 1604.0000 823.0000 1177.0000
12.002000 -1.598000 2253.812744 1604.0000 824.0000 1264.0000
11.968800 -1.652500 2253.848877 1604.0000 825.0000 1256.0000
11.950400 -1.625800 2253.839844 1604.0000 828.0000 1266.0000
11.939500 -1.628000 2253.843750 1604.0000 829.0000 1278.0000
11.913800 -1.664000 2253.868652 1604.0000 830.0000 1325.0000
11.885100 -1.684000 2253.886230 1604.0000 832.0000 1397.0000
11.877200 -1.679300 2253.885742 1604.0000 833.0000 1414.0000
11.858000 -1.700700 2253.901611 1604.0000 834.0000 1102.0000
11.849900 -1.672400 2253.889404 1604.0000 836.0000 1318.0000
11.836900 -1.679000 2253.895996 1604.0000 837.0000 1326.0000
11.820200 -1.693500 2253.907715 1604.0000 838.0000 1250.0000
11.806500 -1.700500 2253.914795 1604.0000 839.0000 1305.0000
11.984000 -1.687500 2253.850342 1605.0000 822.0000 1116.0000
11.970600 -1.694900 2253.857422 1605.0000 823.0000 1268.0000
11.965700 -1.682700 2253.852539 1605.0000 824.0000 1263.0000
11.980500 -1.624200 2253.819092 1605.0000 825.0000 1282.0000
